year,crop,model,scenario,lag_config,split,mae,rmse,mape,n_features,params_json
2024,Кукурудза,lightgbm,in_season,L1,test,0.9504891058862501,0.9504891058862501,13.977780968915443,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 100, ""num_leaves"": 15, ""subsample"": 0.8}"
2019,Соняшник,elasticnet,lag_only,L1,validation,0.718948219701756,0.718948219701756,20.89965754946965,17,"{""alpha"": 0.1, ""l1_ratio"": 0.5}"
2020,Соняшник,elasticnet,lag_only,L1,validation,0.45893388762195775,0.45893388762195775,17.124398791864092,17,"{""alpha"": 0.1, ""l1_ratio"": 0.5}"
2021,Соняшник,elasticnet,lag_only,L1,validation,0.07453379755300915,0.07453379755300915,2.329181173531536,17,"{""alpha"": 0.1, ""l1_ratio"": 0.5}"
2022,Соняшник,elasticnet,lag_only,L1,test,0.477413893787729,0.477413893787729,20.847768287673755,17,"{""alpha"": 0.1, ""l1_ratio"": 0.5}"
2023,Соняшник,elasticnet,lag_only,L1,test,0.38571494770513715,0.38571494770513715,12.323161268534735,17,"{""alpha"": 0.1, ""l1_ratio"": 0.5}"
2024,Соняшник,elasticnet,lag_only,L1,test,0.5046705173319328,0.5046705173319328,18.760985774421293,17,"{""alpha"": 0.1, ""l1_ratio"": 0.5}"
2019,Соняшник,xgboost,lag_only,L1,validation,0.45646494865417475,0.45646494865417475,13.26932990273764,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2020,Соняшник,xgboost,lag_only,L1,validation,0.3126371574401854,0.3126371574401854,11.66556557612632,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2021,Соняшник,xgboost,lag_only,L1,validation,0.4039971351623537,0.4039971351623537,12.624910473823553,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2022,Соняшник,xgboost,lag_only,L1,test,0.676212511062622,0.676212511062622,29.5289306140883,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2023,Соняшник,xgboost,lag_only,L1,test,0.6048525619506835,0.6048525619506835,19.324363001619282,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2024,Соняшник,xgboost,lag_only,L1,test,0.18450492858886713,0.18450492858886713,6.858919278396549,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2019,Соняшник,lightgbm,lag_only,L1,validation,0.5230085570510856,0.5230085570510856,15.20373712357807,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2020,Соняшник,lightgbm,lag_only,L1,validation,0.21188795349526668,0.21188795349526668,7.906266921465174,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2021,Соняшник,lightgbm,lag_only,L1,validation,0.20249575765256633,0.20249575765256633,6.327992426642698,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2022,Соняшник,lightgbm,lag_only,L1,test,0.9847448272584378,0.9847448272584378,43.001957522202524,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2023,Соняшник,lightgbm,lag_only,L1,test,0.16586333091174854,0.16586333091174854,5.299147952452031,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2024,Соняшник,lightgbm,lag_only,L1,test,0.048527390128223935,0.048527390128223935,1.8039921980752394,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2019,Соняшник,elasticnet,in_season,L1,validation,0.838888888888889,0.838888888888889,24.386304909560728,43,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
2020,Соняшник,elasticnet,in_season,L1,validation,0.004999999999999893,0.004999999999999893,0.1865671641791005,43,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
2021,Соняшник,elasticnet,in_season,L1,validation,0.5154545454545456,0.5154545454545456,16.10795454545455,43,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
2022,Соняшник,elasticnet,in_season,L1,test,0.43750000000000044,0.43750000000000044,19.1048034934498,43,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
2023,Соняшник,elasticnet,in_season,L1,test,0.43615384615384567,0.43615384615384567,13.934627672646826,43,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
2024,Соняшник,elasticnet,in_season,L1,test,0.035000000000000586,0.035000000000000586,1.3011152416357097,43,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
2019,Соняшник,xgboost,in_season,L1,validation,0.4081792259216308,0.4081792259216308,11.86567517214043,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2020,Соняшник,xgboost,in_season,L1,validation,0.6438806724548338,0.6438806724548338,24.025398225926633,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2021,Соняшник,xgboost,in_season,L1,validation,0.11262745857238787,0.11262745857238787,3.519608080387121,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2022,Соняшник,xgboost,in_season,L1,test,0.911392650604248,0.911392650604248,39.798805703242266,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2023,Соняшник,xgboost,in_season,L1,test,0.3577829647064208,0.3577829647064208,11.43076564557255,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2024,Соняшник,xgboost,in_season,L1,test,0.23707610130310064,0.23707610130310064,8.813237966658017,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.8}"
2019,Соняшник,lightgbm,in_season,L1,validation,0.34220856215810036,0.34220856215810036,9.947923318549428,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2020,Соняшник,lightgbm,in_season,L1,validation,0.43101893809582403,0.43101893809582403,16.082796197605372,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2021,Соняшник,lightgbm,in_season,L1,validation,0.4006851428640279,0.4006851428640279,12.521410714500872,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2022,Соняшник,lightgbm,in_season,L1,test,0.8988855077550952,0.8988855077550952,39.25264226004783,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2023,Соняшник,lightgbm,in_season,L1,test,0.5259743138556776,0.5259743138556776,16.80429117749769,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
2024,Соняшник,lightgbm,in_season,L1,test,0.581774819017733,0.581774819017733,21.627316692109034,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 300, ""num_leaves"": 15, ""subsample"": 0.8}"
